document_id,block_id,block_type,text_length,block_type_p90,block_type_p95,is_p95_outlier,long_policy_or_narrative,document_failure_count,document_citation_failures,document_synthesis_failures,quality_status,tags,text_preview
country_numbering_codes_enriched,country_numbering_codes_enriched-block-168,structured_fact,530,409,524,True,False,0,0,0,ok,country_numbering_codes,"- country_numbering_codes: Value=Puerto Rico (US) has ISO code PR, MCC 330, and dialing codes +1, 1787.; country=Puerto Rico (US); country_iso2=PR; mcc=330; dialing_code=+1, 1787; hypothetical_questions=What is the di..."
country_numbering_codes_enriched,country_numbering_codes_enriched-block-219,structured_fact,530,409,524,True,False,0,0,0,ok,country_numbering_codes,"- country_numbering_codes: Value=United Kingdom has ISO code GB, MCC 234, 235, and dialing codes +44, 44.; country=United Kingdom; country_iso2=GB; mcc=234, 235; dialing_code=+44, 44; hypothetical_questions=What is th..."
country_numbering_codes_enriched,country_numbering_codes_enriched-block-5,structured_fact,528,409,524,True,False,0,0,0,ok,country_numbering_codes,"- country_numbering_codes: Value=American Samoa has ISO code AS, MCC 544, and dialing codes +1684, 1684.; country=American Samoa; country_iso2=AS; mcc=544; dialing_code=+1684, 1684; hypothetical_questions=What is the..."
country_numbering_codes_enriched,country_numbering_codes_enriched-block-140,structured_fact,527,409,524,True,False,0,0,0,ok,country_numbering_codes,"- country_numbering_codes: Value=Montserrat (UK) has ISO code MS, MCC 354, and dialing codes +1664, 1664.; country=Montserrat (UK); country_iso2=MS; mcc=354; dialing_code=+1664, 1664; hypothetical_questions=What is th..."
country_numbering_codes_enriched,country_numbering_codes_enriched-block-73,structured_fact,525,409,524,True,False,0,0,0,ok,country_numbering_codes,"- country_numbering_codes: Value=French Guiana has ISO code GF, MCC 340, 742, and dialing codes +594, 594.; country=French Guiana; country_iso2=GF; mcc=340, 742; dialing_code=+594, 594; hypothetical_questions=What is..."
country_numbering_codes_enriched,country_numbering_codes_enriched-block-54,structured_fact,524,409,524,True,False,0,0,0,ok,country_numbering_codes,"- country_numbering_codes: Value=Czech Republic has ISO code CZ, MCC 230, and dialing codes +420, 420.; country=Czech Republic; country_iso2=CZ; mcc=230; dialing_code=+420, 420; hypothetical_questions=What is the dial..."
russia_ru,russia_ru-block-16,table_fact,482,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
guam_gu,guam_gu-block-23,table_fact,480,308,350,True,False,0,0,0,ok,long code; short code; Best practices; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Best practices: the Long code domestic is Guam mobile operators do not fully support message delivery from US Local Long Code and Toll-Free Numeric S...
mali_ml,mali_ml-block-18,table_fact,479,308,350,True,False,0,0,0,ok,alphanumeric sender id; sms; whatsapp; Use case restrictions; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Use case restrictions: the Dynamic is There Network Operator Mali Orange has applied a few Sender ID and conetnt Restrictions. - Traffic related to the brand Whats...
kenya_ke,kenya_ke-block-48,table_fact,468,308,350,True,False,0,0,0,ok,pre-registration; Service restrictions; key_value,"For kenya, the Service restrictions is: There's traffic differentiation based on origin (local or international). For sending local or international traffic, you need to register and file proper documentation. Note th..."
bangladesh_bd,bangladesh_bd-block-16,table_fact,449,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
kenya_ke,kenya_ke-block-16,table_fact,449,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
czech_republic_cz,czech_republic_cz-block-16,table_fact,442,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
hong_kong_hk,hong_kong_hk-block-16,table_fact,442,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
sweden_se,sweden_se-block-24,table_fact,434,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
guam_gu,guam_gu-block-20,table_fact,432,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
ghana_gh,ghana_gh-block-16,table_fact,430,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
bosnia_and_herzegovina_ba,bosnia_and_herzegovina_ba-block-24,table_fact,425,308,350,True,False,0,0,0,ok,long code; short code; Best practices; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Best practices: the Long code international is International Long Code Sender ID is not fully supported in Bosnia and Herzegowina so we suggest using...
romania_ro,romania_ro-block-19,table_fact,423,308,350,True,False,0,0,0,ok,alphanumeric sender id; short code; pre-registration; Use case restrictions; matrix,"Regarding Phone Numbers & Sender ID: Alphanumeric for Use case restrictions: the Dynamic is Messages with alphanumeric Sender IDs sent to the Orange, Vodafone or Digi.Mobil networks will be overwritten with either a g..."
united_states_virgin_islands_us_vi,united_states_virgin_islands_us_vi-block-22,table_fact,422,308,350,True,False,0,0,0,ok,long code; short code; pre-registration; Use case restrictions; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Use case restrictions: the Long code domestic is Some US Operators offer local service in the US Virgin Islands. For those Operators you would need t...
kyrgyzstan_kg,kyrgyzstan_kg-block-24,table_fact,421,308,350,True,False,0,0,0,ok,alphanumeric sender id; long code; short code; Use case restrictions; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Use case restrictions: the Long code international is The network Megacom does not support Numeric Sender IDs. Use Alphanumeric Sender IDs to ensure...
denmark_dk,denmark_dk-block-21,table_fact,411,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
lithuania_lt,lithuania_lt-block-21,table_fact,411,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
netherlands_nl,netherlands_nl-block-21,table_fact,411,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
portugal_pt,portugal_pt-block-21,table_fact,411,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
austria_at,austria_at-block-21,table_fact,410,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
belgium_be,belgium_be-block-20,table_fact,410,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
chile_cl,chile_cl-block-22,table_fact,410,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
czech_republic_cz,czech_republic_cz-block-23,table_fact,410,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
honduras_hn,honduras_hn-block-59,table_fact,410,308,350,True,False,0,0,0,ok,pre-registration; provisioning time; Country recommendations; key_value,"For honduras, the Country recommendations is: Contact Support or your dedicated account manager if you plan to send local traffic just to confirm whether it qualifies as local. For international traffic, check whether..."
hong_kong_hk,hong_kong_hk-block-23,table_fact,410,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
hungary_hu,hungary_hu-block-22,table_fact,410,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
laos_la,laos_la-block-25,table_fact,409,308,350,True,False,0,0,0,ok,long code; short code; sms; Use case restrictions; matrix,"Regarding Phone Numbers & Sender ID: Long codes and short codes for Use case restrictions: the Long code international is On Laos networks, only basic characters A–Z , a-z, and 0–9 are guaranteed to be preserved. Othe..."
french_guiana_france_gf,french_guiana_france_gf-block-26,table_fact,406,308,350,True,False,0,0,0,ok,alphanumeric sender id; long code; short code; sms; Best practices; matrix,"Regarding Phone Numbers & Sender ID: Long codes and short codes for Best practices: the Long code domestic is You may use a global SMS-capable number to reach mobile phones in French Guiana., the Long code internation..."
puerto_rico_us_pr,puerto_rico_us_pr-block-21,table_fact,405,308,350,True,False,0,0,0,ok,long code; short code; pre-registration; provisioning time; Provisioning time; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Provisioning time: the Description is Provisioning is the process of getting the sender ID approved and registered with mobile networks (depending on...
united_states_virgin_islands_us_vi,united_states_virgin_islands_us_vi-block-21,table_fact,405,308,350,True,False,0,0,0,ok,long code; short code; pre-registration; provisioning time; Provisioning time; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Provisioning time: the Description is Provisioning is the process of getting the sender ID approved and registered with mobile networks (depending on...
argentina_ar,argentina_ar-block-22,table_fact,402,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
new_zealand_nz,new_zealand_nz-block-21,table_fact,402,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
puerto_rico_us_pr,puerto_rico_us_pr-block-22,table_fact,402,308,350,True,False,0,0,0,ok,long code; short code; pre-registration; Use case restrictions; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Use case restrictions: the Long code domestic is Some US Operators offer local service in Puerto Rico. For those Operators you would need to follow t...
slovakia_sk,slovakia_sk-block-22,table_fact,402,308,350,True,False,0,0,0,ok,long code; short code; Best practices; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Best practices: the Long code international is Network Operators in Slovakia do not support International Longcode Sender ID. Messages submitted with...
puerto_rico_us_pr,puerto_rico_us_pr-block-20,table_fact,398,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
united_states_virgin_islands_us_vi,united_states_virgin_islands_us_vi-block-20,table_fact,398,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
russian-federation__250,russian-federation__250-block-9,table_fact,397,308,350,True,False,0,0,0,ok,short code; Two-way; key_value,"For russian-federation, the Two-way is: Standard, zero rated, and premium. Clients can choose Short Codes only for outbound and inbound messages. VLN can be set only for inbound (MO) traffic. If you want a Short Code,..."
comoros_km,comoros_km-block-24,table_fact,390,308,350,True,False,0,0,0,ok,long code; short code; Use case restrictions; matrix,"Regarding Phone Numbers & Sender ID: Long codes and short codes for Use case restrictions: the Long code international is International long codes are supported only for the network Telma For the network HURI, interna..."
bangladesh_bd,bangladesh_bd-block-20,table_fact,387,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Best practices; matrix,"Regarding Phone Numbers & Sender ID: Alphanumeric for Best practices: the International Pre-registration is Twilio suggests using a pre-registered Alphanumeric Sender ID in Bangladesh, the Domestic Pre-registration is..."
ghana_gh,ghana_gh-block-17,table_fact,387,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; provisioning time; Provisioning time; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Provisioning time: the Description is Provisioning is the process of getting the sender ID approved and registered with mobile networks (depending on country requi...
guatemala_gt,guatemala_gt-block-19,table_fact,387,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Use case restrictions; matrix,"Regarding Phone Numbers & Sender ID: Alphanumeric for Use case restrictions: the Pre-registration is Alphanumeric Sender ID pre-registration is only supported to Claro Guatemala., the Dynamic is Dynamic Alphanumeric S..."
benin_bj,benin_bj-block-16,table_fact,386,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
myanmar_mm,myanmar_mm-block-16,table_fact,386,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
romania_ro,romania_ro-block-26,table_fact,386,308,350,True,False,0,0,0,ok,alphanumeric sender id; long code; short code; Use case restrictions; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Use case restrictions: the Long code international is International Numeric Sender IDs will be overwritten with either a generic short code or an Alp...
serbia_rs,serbia_rs-block-16,table_fact,386,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
timor_leste_tl,timor_leste_tl-block-16,table_fact,386,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
guinea_bissau_gw,guinea_bissau_gw-block-16,table_fact,385,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
ivory_coast_ci,ivory_coast_ci-block-16,table_fact,385,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
republic_of_the_congo_cg,republic_of_the_congo_cg-block-16,table_fact,385,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
romania_ro,romania_ro-block-16,table_fact,385,308,350,True,False,0,0,0,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
united_states_virgin_islands_us_vi,united_states_virgin_islands_us_vi-block-23,table_fact,383,308,350,True,False,0,0,0,ok,long code; short code; Best practices; matrix,"Regarding Phone Numbers & Sender ID: Long codes and short codes for Best practices: the Long code domestic is Refer to our FAQ for long code best practices., the Short code is US Operators with local service in the US..."
american_samoa_as,american_samoa_as-block-19,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
andorra_ad,andorra_ad-block-20,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
angola_ao,angola_ao-block-20,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
antigua_and_barbuda_ag,antigua_and_barbuda_ag-block-20,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
aruba_aw,aruba_aw-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
azerbaijan_az,azerbaijan_az-block-22,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
bangladesh_bd,bangladesh_bd-block-55,table_fact,380,308,350,True,False,0,0,0,ok,pre-registration; Sender availability; key_value,"For bangladesh, the Sender availability is: International traffic: alpha senders only on 3 networks: Teletalk, Robi and Banglalink, while on Grameenphone Alpha and numeric senders are allowed. Local traffic: alpha and..."
benin_bj,benin_bj-block-23,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
bermuda_uk_bm,bermuda_uk_bm-block-22,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
bhutan_bt,bhutan_bt-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
british_virgin_islands_uk_vg,british_virgin_islands_uk_vg-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
brunei_bn,brunei_bn-block-22,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
burundi_bi,burundi_bi-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
cayman_islands_uk_ky,cayman_islands_uk_ky-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
comoros_km,comoros_km-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
cook_islands_ck,cook_islands_ck-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
croatia_hr,croatia_hr-block-22,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
djibouti_dj,djibouti_dj-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
estonia_ee,estonia_ee-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
faroe_islands_fo,faroe_islands_fo-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
gambia_gm,gambia_gm-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
greenland_denmark_gl,greenland_denmark_gl-block-22,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
grenada_gd,grenada_gd-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
guinea_bissau_gw,guinea_bissau_gw-block-23,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
haiti_ht,haiti_ht-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
iceland_is,iceland_is-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
kosovo_xk,kosovo_xk-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
laos_la,laos_la-block-22,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
latvia_lv,latvia_lv-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
liechtenstein_li,liechtenstein_li-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
luxembourg_lu,luxembourg_lu-block-20,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
macao_mo,macao_mo-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
malta_mt,malta_mt-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
mauritania_mr,mauritania_mr-block-22,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
moldova_md,moldova_md-block-20,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
monaco_mc,monaco_mc-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
mongolia_mn,mongolia_mn-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
montserrat_uk_ms,montserrat_uk_ms-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
new_caledonia_france_nc,new_caledonia_france_nc-block-20,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
norway_no,norway_no-block-21,table_fact,380,308,350,True,False,0,0,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
